productId,entityCode,financialInstitutionCode,serviceCode,transactionValue,vatValue,ticketId,entityUrl,userType,referenceNumber1,referenceNumber2,referenceNumber3,soliciteDate,paymentDescription,identificationType,identificationNumber,fullName,cellphoneNumber,address,email,beneficiaryEntityIdentificationType,beneficiaryEntityIdentification,beneficiaryEntityName,beneficiaryEntityCIIUCategory,beneficiaryIdentificationType,beneficiaryIdentification,indicator4per1000,entityType,entityCodeTr,entityNit,entityEANCode,modalityPayments,typeVinculation,entityName,economicActivity,codeEconomicActivity,clientRegistry,parameterPOST,entityDirection,entityCountry,entityCity,transactionCalendar,transactionRestrictionCalendar,transactionCredit,entityPerformanceMonitoring,entityEnabled,consumerBankList,entityNF,directColection,entityGateway,entityUseGateway,associatedGateway,entitySocialSecurity,administratorSocialSecurity,directSpins,changeTransactionState,entitySusceptibleReversal,entityListBank,serviceCodeTr,serviceName,serviceDescription,serviceAprobation,serviceState,serviceSucursal,serviceNIT,serviceNameAssociate,serviceCategoryCIIU,serviceMulticredit,serviceCodeMulticredit,serviceNameMulticredit,serviceDescriptionMulticredit,serviceAprobationMulticredit,serviceStateMulticredit,serviceTypeIntegration,serviceAssociateGateway,serviceLimitCategoryNatural,serviceLimitCategoryJuridic,serviceTypePayment,serviceTypeCollection,accountNumber,accountType,accountFinancialInstitution,accountNIT,accountAprobation,accountState,typeCompensation,codeRouteTransit,codeCompensation,percentageUseLimits,financialInstitutionEnabled,financialInstitutionCollecting,financialInstitutionWSFraudPrevention,financialInstitutionHold,financialInstitutionWSCredit,financialInstitutionWSNF,financialInstitutionReport,financialInstitutionMonthlyReport,serviceCode,companyIdentification,transactionValue,vatValue,extraData,serviceCode,companyIdentification,transactionValue,vatValue,extraData,comentario
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",,true,true,false,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",percentageUseLimits-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",null,true,true,false,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",percentageUseLimits-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,,true,false,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionEnabled-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,null,true,false,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionEnabled-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,,false,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionCollecting-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,null,false,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionCollecting-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionWSFraudPrevention-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,null,"""Hold Info""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionWSFraudPrevention-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""""",true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionHold-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,null,true,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionHold-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionWSCredit-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",null,false,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionWSCredit-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",true,,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionWSNF-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",true,null,true,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionWSNF-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",true,false,,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionReport-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",true,false,null,true,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionReport-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",true,false,true,,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionMonthlyReport-enviarlo vacio
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",true,false,true,null,"""124""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",financialInstitutionMonthlyReport-enviar nulo
"""{{id}}""","""1244""","""67890""","""124""",100.50,19.05,987654321,"""http://example.com""","""PERSON""","""ref123""","""ref456""","""ref789""","""2024-12-10T12:00:00Z""","""Payment for services""","""CC""","""ABC123456""","""John Doe""",123456789,"""123 Main St""","""john.doe@example.com""","""CC""","""987654321""","""Beneficiary Corp""","""C1234""","""NIT""","""NID98765432199""",1,"""PRIVADA""","""1244""","""11111111""","""123456789""","""NORMAL""","""PSE_DESARROLLO_PROPIO""","""Entity Name""","""retail""","""E1234""",true,false,"""North""","""Country""","""City""","""2023-07-26T12:00:00Z""","""2023-07-27T12:00:00Z""",true,false,false,true,false,true,false,true,"""gateway123""",false,true,false,true,false,"""bank123""","""124""","""Service Name""","""Service Description""","""si""","""ACTIVO""","""Main""","""NIT987654321""","""Associate Name""","""CIIU1234""",true,"""123""","""Multi Credit Name""","""Multi Credit Description""","""SI""","""ACTIVO""","""Integration Type""","""Associated Gateway""","""Category Natural""","""Category Juridic""","""RECAUDOS""","""RECAUDOS""","""ACC123456789""","""AHORROS""","""Bank Name""","""NIT654321987""","""SI""","""ACTIVO""","""LINEA_ACH""",123,"""CC123""",""" """,true,true,false,"""Hold Info""",true,false,true,true,"""""","""8888888""",100,100,"""DATA1""","""124""","""8888889""",101,100,"""DATA2""",serviceCode-enviarlo vacio
